name,id,admin_level,type,type_noneng,ISO3,source
Suhilpur(paschim Silpur),BGD::Chittagong::Comilla::Chandina::Suhilpur(paschim Silpur),4,union,Union,BGD,GADM
Alkara,BGD::Chittagong::Comilla::Chauddagram::Alkara,4,union,Union,BGD,GADM
Batisha,BGD::Chittagong::Comilla::Chauddagram::Batisha,4,union,Union,BGD,GADM
Chauddagram,BGD::Chittagong::Comilla::Chauddagram::Chauddagram,4,union,Union,BGD,GADM
Chauddagram Paurashava,BGD::Chittagong::Comilla::Chauddagram::Chauddagram Paurashava,4,union,Union,BGD,GADM
Cheora,BGD::Chittagong::Comilla::Chauddagram::Cheora,4,union,Union,BGD,GADM
Gholpasha,BGD::Chittagong::Comilla::Chauddagram::Gholpasha,4,union,Union,BGD,GADM
Gunabati,BGD::Chittagong::Comilla::Chauddagram::Gunabati,4,union,Union,BGD,GADM
Jagannath Dighi,BGD::Chittagong::Comilla::Chauddagram::Jagannath Dighi,4,union,Union,BGD,GADM
Kalikapur,BGD::Chittagong::Comilla::Chauddagram::Kalikapur,4,union,Union,BGD,GADM
Kankapait,BGD::Chittagong::Comilla::Chauddagram::Kankapait,4,union,Union,BGD,GADM
Kashinagar,BGD::Chittagong::Comilla::Chauddagram::Kashinagar,4,union,Union,BGD,GADM
Munshirhat,BGD::Chittagong::Comilla::Chauddagram::Munshirhat,4,union,Union,BGD,GADM
Shubhapur,BGD::Chittagong::Comilla::Chauddagram::Shubhapur,4,union,Union,BGD,GADM
Sreepur,BGD::Chittagong::Comilla::Chauddagram::Sreepur,4,union,Union,BGD,GADM
Ujirpur,BGD::Chittagong::Comilla::Chauddagram::Ujirpur,4,union,Union,BGD,GADM
Amratali,BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Amratali,4,union,Union,BGD,GADM
Comilla Paurashava,BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Comilla Paurashava,4,union,Union,BGD,GADM
Dakshin Durgapur,BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Dakshin Durgapur,4,union,Union,BGD,GADM
Jagannathpur,BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Jagannathpur,4,union,Union,BGD,GADM
Kalir Bazar (Dakshin),BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Kalir Bazar (Dakshin),4,union,Union,BGD,GADM
Kalir Bazar (Uttar),BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Kalir Bazar (Uttar),4,union,Union,BGD,GADM
Panchthubi,BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Panchthubi,4,union,Union,BGD,GADM
Uttar Durgapur,BGD::Chittagong::Comilla::Comilla Adarsha Sadar::Uttar Durgapur,4,union,Union,BGD,GADM
Baghmara,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Baghmara,4,union,Union,BGD,GADM
Baghmara Uttar,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Baghmara Uttar,4,union,Union,BGD,GADM
Bara Para,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Bara Para,4,union,Union,BGD,GADM
Belghar,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Belghar,4,union,Union,BGD,GADM
Belghar Uttar,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Belghar Uttar,4,union,Union,BGD,GADM
Bholain (Dakshin),BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Bholain (Dakshin),4,union,Union,BGD,GADM
Bholain (Uttar),BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Bholain (Uttar),4,union,Union,BGD,GADM
Bijoypur,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Bijoypur,4,union,Union,BGD,GADM
Chouara,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Chouara,4,union,Union,BGD,GADM
Comilla Dakshin Paurashava,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Comilla Dakshin Paurashava,4,union,Union,BGD,GADM
Galiara,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Galiara,4,union,Union,BGD,GADM
Paschim Jorekaran,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Paschim Jorekaran,4,union,Union,BGD,GADM
Perul (Dakshin),BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Perul (Dakshin),4,union,Union,BGD,GADM
Perul (Uttar),BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Perul (Uttar),4,union,Union,BGD,GADM
Purba Jorekaran,BGD::Chittagong::Comilla::Comilla Sadar Dakshin::Purba Jorekaran,4,union,Union,BGD,GADM
Barapara,BGD::Chittagong::Comilla::Daudkandi::Barapara,4,union,Union,BGD,GADM
Biteshwar,BGD::Chittagong::Comilla::Daudkandi::Biteshwar,4,union,Union,BGD,GADM
Dakshin Elliotganj,BGD::Chittagong::Comilla::Daudkandi::Dakshin Elliotganj,4,union,Union,BGD,GADM
Daudkandi Paurashava,BGD::Chittagong::Comilla::Daudkandi::Daudkandi Paurashava,4,union,Union,BGD,GADM
Daulatpur (Purba Panchgachh,BGD::Chittagong::Comilla::Daudkandi::Daulatpur (Purba Panchgachh,4,union,Union,BGD,GADM
Gauripur,BGD::Chittagong::Comilla::Daudkandi::Gauripur,4,union,Union,BGD,GADM
Goalmari,BGD::Chittagong::Comilla::Daudkandi::Goalmari,4,union,Union,BGD,GADM
Jinglatali,BGD::Chittagong::Comilla::Daudkandi::Jinglatali,4,union,Union,BGD,GADM
Maruka,BGD::Chittagong::Comilla::Daudkandi::Maruka,4,union,Union,BGD,GADM
Mohammadpur Paschim,BGD::Chittagong::Comilla::Daudkandi::Mohammadpur Paschim,4,union,Union,BGD,GADM
Mohammadpur Purba,BGD::Chittagong::Comilla::Daudkandi::Mohammadpur Purba,4,union,Union,BGD,GADM
Padua,BGD::Chittagong::Comilla::Daudkandi::Padua,4,union,Union,BGD,GADM
Paschim Panchgachhia,BGD::Chittagong::Comilla::Daudkandi::Paschim Panchgachhia,4,union,Union,BGD,GADM
Sundalpur,BGD::Chittagong::Comilla::Daudkandi::Sundalpur,4,union,Union,BGD,GADM
Uttar Daudkandi,BGD::Chittagong::Comilla::Daudkandi::Uttar Daudkandi,4,union,Union,BGD,GADM
Uttar Elliotganj,BGD::Chittagong::Comilla::Daudkandi::Uttar Elliotganj,4,union,Union,BGD,GADM
Bara Shalghar,BGD::Chittagong::Comilla::Debidwar::Bara Shalghar,4,union,Union,BGD,GADM
Barkamta,BGD::Chittagong::Comilla::Debidwar::Barkamta,4,union,Union,BGD,GADM
Bhani,BGD::Chittagong::Comilla::Debidwar::Bhani,4,union,Union,BGD,GADM
Dakshin Dhamti,BGD::Chittagong::Comilla::Debidwar::Dakshin Dhamti,4,union,Union,BGD,GADM
Dakshin Gunaighar,BGD::Chittagong::Comilla::Debidwar::Dakshin Gunaighar,4,union,Union,BGD,GADM
Debidwar,BGD::Chittagong::Comilla::Debidwar::Debidwar,4,union,Union,BGD,GADM
Debidwar Paurashava,BGD::Chittagong::Comilla::Debidwar::Debidwar Paurashava,4,union,Union,BGD,GADM
Elahabad,BGD::Chittagong::Comilla::Debidwar::Elahabad,4,union,Union,BGD,GADM
Fatehabad,BGD::Chittagong::Comilla::Debidwar::Fatehabad,4,union,Union,BGD,GADM
Isab Pur,BGD::Chittagong::Comilla::Debidwar::Isab Pur,4,union,Union,BGD,GADM
Jafarganj,BGD::Chittagong::Comilla::Debidwar::Jafarganj,4,union,Union,BGD,GADM
Mohan Pur,BGD::Chittagong::Comilla::Debidwar::Mohan Pur,4,union,Union,BGD,GADM
Rajamehar,BGD::Chittagong::Comilla::Debidwar::Rajamehar,4,union,Union,BGD,GADM
Rasulpur,BGD::Chittagong::Comilla::Debidwar::Rasulpur,4,union,Union,BGD,GADM
Subil,BGD::Chittagong::Comilla::Debidwar::Subil,4,union,Union,BGD,GADM
Uttar Dhamti,BGD::Chittagong::Comilla::Debidwar::Uttar Dhamti,4,union,Union,BGD,GADM
Uttar Gunaighar,BGD::Chittagong::Comilla::Debidwar::Uttar Gunaighar,4,union,Union,BGD,GADM
Asad Pur,BGD::Chittagong::Comilla::Homna::Asad Pur,4,union,Union,BGD,GADM
Bhasania,BGD::Chittagong::Comilla::Homna::Bhasania,4,union,Union,BGD,GADM
Chander Char,BGD::Chittagong::Comilla::Homna::Chander Char,4,union,Union,BGD,GADM
Dulal Pur,BGD::Chittagong::Comilla::Homna::Dulal Pur,4,union,Union,BGD,GADM
Garmora,BGD::Chittagong::Comilla::Homna::Garmora,4,union,Union,BGD,GADM
Ghagutia,BGD::Chittagong::Comilla::Homna::Ghagutia,4,union,Union,BGD,GADM
Homna Paurashava,BGD::Chittagong::Comilla::Homna::Homna Paurashava,4,union,Union,BGD,GADM
Homna Union,BGD::Chittagong::Comilla::Homna::Homna Union,4,union,Union,BGD,GADM
Joypur,BGD::Chittagong::Comilla::Homna::Joypur,4,union,Union,BGD,GADM
Mathabanga,BGD::Chittagong::Comilla::Homna::Mathabanga,4,union,Union,BGD,GADM
Nilakhi,BGD::Chittagong::Comilla::Homna::Nilakhi,4,union,Union,BGD,GADM
Ajgara,BGD::Chittagong::Comilla::Laksam::Ajgara,4,union,Union,BGD,GADM
Bakai,BGD::Chittagong::Comilla::Laksam::Bakai,4,union,Union,BGD,GADM
Gobindapur,BGD::Chittagong::Comilla::Laksam::Gobindapur,4,union,Union,BGD,GADM
Kandirpar,BGD::Chittagong::Comilla::Laksam::Kandirpar,4,union,Union,BGD,GADM
Laksam,BGD::Chittagong::Comilla::Laksam::Laksam,4,union,Union,BGD,GADM
Laksam Paurashava,BGD::Chittagong::Comilla::Laksam::Laksam Paurashava,4,union,Union,BGD,GADM
Mudafarganj,BGD::Chittagong::Comilla::Laksam::Mudafarganj,4,union,Union,BGD,GADM
Uttardah,BGD::Chittagong::Comilla::Laksam::Uttardah,4,union,Union,BGD,GADM
Baishgaon,BGD::Chittagong::Comilla::Manoharganj::Baishgaon,4,union,Union,BGD,GADM
Bipulasar,BGD::Chittagong::Comilla::Manoharganj::Bipulasar,4,union,Union,BGD,GADM
Dakshin Jhalam,BGD::Chittagong::Comilla::Manoharganj::Dakshin Jhalam,4,union,Union,BGD,GADM
Hasnabad,BGD::Chittagong::Comilla::Manoharganj::Hasnabad,4,union,Union,BGD,GADM
Khila,BGD::Chittagong::Comilla::Manoharganj::Khila,4,union,Union,BGD,GADM
Lakshmanpur,BGD::Chittagong::Comilla::Manoharganj::Lakshmanpur,4,union,Union,BGD,GADM
Maisatua,BGD::Chittagong::Comilla::Manoharganj::Maisatua,4,union,Union,BGD,GADM
Nather Petua,BGD::Chittagong::Comilla::Manoharganj::Nather Petua,4,union,Union,BGD,GADM
Sarashpur,BGD::Chittagong::Comilla::Manoharganj::Sarashpur,4,union,Union,BGD,GADM
Uttar Hawla,BGD::Chittagong::Comilla::Manoharganj::Uttar Hawla,4,union,Union,BGD,GADM
Uttar Jhalam,BGD::Chittagong::Comilla::Manoharganj::Uttar Jhalam,4,union,Union,BGD,GADM
Barakanda,BGD::Chittagong::Comilla::Meghna::Barakanda,4,union,Union,BGD,GADM
Chalibhanga,BGD::Chittagong::Comilla::Meghna::Chalibhanga,4,union,Union,BGD,GADM
Chandanpur,BGD::Chittagong::Comilla::Meghna::Chandanpur,4,union,Union,BGD,GADM
Gobindapur,BGD::Chittagong::Comilla::Meghna::Gobindapur,4,union,Union,BGD,GADM
Luter Char,BGD::Chittagong::Comilla::Meghna::Luter Char,4,union,Union,BGD,GADM
Maniker Char,BGD::Chittagong::Comilla::Meghna::Maniker Char,4,union,Union,BGD,GADM
Radhanagar,BGD::Chittagong::Comilla::Meghna::Radhanagar,4,union,Union,BGD,GADM
Akubpur,BGD::Chittagong::Comilla::Muradnagar::Akubpur,4,union,Union,BGD,GADM
Andikot,BGD::Chittagong::Comilla::Muradnagar::Andikot,4,union,Union,BGD,GADM
Babuti Para,BGD::Chittagong::Comilla::Muradnagar::Babuti Para,4,union,Union,BGD,GADM
Chapitala,BGD::Chittagong::Comilla::Muradnagar::Chapitala,4,union,Union,BGD,GADM
Chhaliakandi,BGD::Chittagong::Comilla::Muradnagar::Chhaliakandi,4,union,Union,BGD,GADM
Dakshin Ramchandrapur,BGD::Chittagong::Comilla::Muradnagar::Dakshin Ramchandrapur,4,union,Union,BGD,GADM
Darora,BGD::Chittagong::Comilla::Muradnagar::Darora,4,union,Union,BGD,GADM
Dhamghar,BGD::Chittagong::Comilla::Muradnagar::Dhamghar,4,union,Union,BGD,GADM
Jahapur,BGD::Chittagong::Comilla::Muradnagar::Jahapur,4,union,Union,BGD,GADM
Jatrapur,BGD::Chittagong::Comilla::Muradnagar::Jatrapur,4,union,Union,BGD,GADM
Kanalla,BGD::Chittagong::Comilla::Muradnagar::Kanalla,4,union,Union,BGD,GADM
Muradnagar,BGD::Chittagong::Comilla::Muradnagar::Muradnagar,4,union,Union,BGD,GADM
Paharpur,BGD::Chittagong::Comilla::Muradnagar::Paharpur,4,union,Union,BGD,GADM
Paschim Bangara,BGD::Chittagong::Comilla::Muradnagar::Paschim Bangara,4,union,Union,BGD,GADM
Paschim Nabipur,BGD::Chittagong::Comilla::Muradnagar::Paschim Nabipur,4,union,Union,BGD,GADM
Paschim Purbadhair,BGD::Chittagong::Comilla::Muradnagar::Paschim Purbadhair,4,union,Union,BGD,GADM
Purba Bangara,BGD::Chittagong::Comilla::Muradnagar::Purba Bangara,4,union,Union,BGD,GADM
Purba Nabipur,BGD::Chittagong::Comilla::Muradnagar::Purba Nabipur,4,union,Union,BGD,GADM
Purba Purbadhair,BGD::Chittagong::Comilla::Muradnagar::Purba Purbadhair,4,union,Union,BGD,GADM
Sreekail,BGD::Chittagong::Comilla::Muradnagar::Sreekail,4,union,Union,BGD,GADM
Tanki,BGD::Chittagong::Comilla::Muradnagar::Tanki,4,union,Union,BGD,GADM
Uttar Ramchandrapur,BGD::Chittagong::Comilla::Muradnagar::Uttar Ramchandrapur,4,union,Union,BGD,GADM
Adra,BGD::Chittagong::Comilla::Nangalkot::Adra,4,union,Union,BGD,GADM
Bakshaganj,BGD::Chittagong::Comilla::Nangalkot::Bakshaganj,4,union,Union,BGD,GADM
Bangodda,BGD::Chittagong::Comilla::Nangalkot::Bangodda,4,union,Union,BGD,GADM
Daulkhar,BGD::Chittagong::Comilla::Nangalkot::Daulkhar,4,union,Union,BGD,GADM
Dhalua,BGD::Chittagong::Comilla::Nangalkot::Dhalua,4,union,Union,BGD,GADM
Hesakhal,BGD::Chittagong::Comilla::Nangalkot::Hesakhal,4,union,Union,BGD,GADM
Jodda,BGD::Chittagong::Comilla::Nangalkot::Jodda,4,union,Union,BGD,GADM
Mokara,BGD::Chittagong::Comilla::Nangalkot::Mokara,4,union,Union,BGD,GADM
Mokrabpur,BGD::Chittagong::Comilla::Nangalkot::Mokrabpur,4,union,Union,BGD,GADM
Nangalkot,BGD::Chittagong::Comilla::Nangalkot::Nangalkot,4,union,Union,BGD,GADM
Nangalkot Paurashava,BGD::Chittagong::Comilla::Nangalkot::Nangalkot Paurashava,4,union,Union,BGD,GADM
Peria,BGD::Chittagong::Comilla::Nangalkot::Peria,4,union,Union,BGD,GADM
Roykot,BGD::Chittagong::Comilla::Nangalkot::Roykot,4,union,Union,BGD,GADM
Satbaria,BGD::Chittagong::Comilla::Nangalkot::Satbaria,4,union,Union,BGD,GADM
Balarampur,BGD::Chittagong::Comilla::Titas::Balarampur,4,union,Union,BGD,GADM
Bitikandi,BGD::Chittagong::Comilla::Titas::Bitikandi,4,union,Union,BGD,GADM
Jagatpur,BGD::Chittagong::Comilla::Titas::Jagatpur,4,union,Union,BGD,GADM
Jiarkandi,BGD::Chittagong::Comilla::Titas::Jiarkandi,4,union,Union,BGD,GADM
Kala Kandi,BGD::Chittagong::Comilla::Titas::Kala Kandi,4,union,Union,BGD,GADM
Karikandi,BGD::Chittagong::Comilla::Titas::Karikandi,4,union,Union,BGD,GADM
Majidpur,BGD::Chittagong::Comilla::Titas::Majidpur,4,union,Union,BGD,GADM
Narayandia,BGD::Chittagong::Comilla::Titas::Narayandia,4,union,Union,BGD,GADM
Satani,BGD::Chittagong::Comilla::Titas::Satani,4,union,Union,BGD,GADM
Badarkhali,BGD::Chittagong::Cox'S Bazar::Chakaria::Badarkhali,4,union,Union,BGD,GADM
Bamo Bilchari,BGD::Chittagong::Cox'S Bazar::Chakaria::Bamo Bilchari,4,union,Union,BGD,GADM
Baraitali,BGD::Chittagong::Cox'S Bazar::Chakaria::Baraitali,4,union,Union,BGD,GADM
Bheola Manik Char,BGD::Chittagong::Cox'S Bazar::Chakaria::Bheola Manik Char,4,union,Union,BGD,GADM
Chakaria Paurashava,BGD::Chittagong::Cox'S Bazar::Chakaria::Chakaria Paurashava,4,union,Union,BGD,GADM
Chiringa,BGD::Chittagong::Cox'S Bazar::Chakaria::Chiringa,4,union,Union,BGD,GADM
Demusia,BGD::Chittagong::Cox'S Bazar::Chakaria::Demusia,4,union,Union,BGD,GADM
Dulahazara,BGD::Chittagong::Cox'S Bazar::Chakaria::Dulahazara,4,union,Union,BGD,GADM
Fasiakhali,BGD::Chittagong::Cox'S Bazar::Chakaria::Fasiakhali,4,union,Union,BGD,GADM
Harbang,BGD::Chittagong::Cox'S Bazar::Chakaria::Harbang,4,union,Union,BGD,GADM
Kaiarbil,BGD::Chittagong::Cox'S Bazar::Chakaria::Kaiarbil,4,union,Union,BGD,GADM
Kakhara,BGD::Chittagong::Cox'S Bazar::Chakaria::Kakhara,4,union,Union,BGD,GADM
Khuntakhali,BGD::Chittagong::Cox'S Bazar::Chakaria::Khuntakhali,4,union,Union,BGD,GADM
Konakhali,BGD::Chittagong::Cox'S Bazar::Chakaria::Konakhali,4,union,Union,BGD,GADM
Lakhyarchar,BGD::Chittagong::Cox'S Bazar::Chakaria::Lakhyarchar,4,union,Union,BGD,GADM
Paschim Bara Bheola,BGD::Chittagong::Cox'S Bazar::Chakaria::Paschim Bara Bheola,4,union,Union,BGD,GADM
Purba Barabheola,BGD::Chittagong::Cox'S Bazar::Chakaria::Purba Barabheola,4,union,Union,BGD,GADM
Saharbil,BGD::Chittagong::Cox'S Bazar::Chakaria::Saharbil,4,union,Union,BGD,GADM
Surajpur Manikpur,BGD::Chittagong::Cox'S Bazar::Chakaria::Surajpur Manikpur,4,union,Union,BGD,GADM
Bharuakhali,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Bharuakhali,4,union,Union,BGD,GADM
Chaufaldandi,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Chaufaldandi,4,union,Union,BGD,GADM
Cox'S Bazar Paurashava,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Cox'S Bazar Paurashava,4,union,Union,BGD,GADM
Idgaon,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Idgaon,4,union,Union,BGD,GADM
Islamabad,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Islamabad,4,union,Union,BGD,GADM
Islampur,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Islampur,4,union,Union,BGD,GADM
Jalalabad,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Jalalabad,4,union,Union,BGD,GADM
Jhilwanja,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Jhilwanja,4,union,Union,BGD,GADM
Khurushkul,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Khurushkul,4,union,Union,BGD,GADM
Patali Machhuakhali,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Patali Machhuakhali,4,union,Union,BGD,GADM
Pokkhali,BGD::Chittagong::Cox'S Bazar::Cox'S Bazar Sadar::Pokkhali,4,union,Union,BGD,GADM
Ali Akbar Deil,BGD::Chittagong::Cox'S Bazar::Kutubdia::Ali Akbar Deil,4,union,Union,BGD,GADM
Baraghop,BGD::Chittagong::Cox'S Bazar::Kutubdia::Baraghop,4,union,Union,BGD,GADM
Dakshin Dhurung,BGD::Chittagong::Cox'S Bazar::Kutubdia::Dakshin Dhurung,4,union,Union,BGD,GADM
Kaiyarbil,BGD::Chittagong::Cox'S Bazar::Kutubdia::Kaiyarbil,4,union,Union,BGD,GADM
Lemsikhali,BGD::Chittagong::Cox'S Bazar::Kutubdia::Lemsikhali,4,union,Union,BGD,GADM
Uttar Dhurung,BGD::Chittagong::Cox'S Bazar::Kutubdia::Uttar Dhurung,4,union,Union,BGD,GADM
Bara Maheskhali,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Bara Maheskhali,4,union,Union,BGD,GADM
Chhotamohes Khali,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Chhotamohes Khali,4,union,Union,BGD,GADM
Dhalghata,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Dhalghata,4,union,Union,BGD,GADM
Hoanak,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Hoanak,4,union,Union,BGD,GADM
Kalarmarchhara,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Kalarmarchhara,4,union,Union,BGD,GADM
Kutubjom,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Kutubjom,4,union,Union,BGD,GADM
Maheshkhali Paurashava,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Maheshkhali Paurashava,4,union,Union,BGD,GADM
Matarbari,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Matarbari,4,union,Union,BGD,GADM
Saflapur,BGD::Chittagong::Cox'S Bazar::Maheshkhali::Saflapur,4,union,Union,BGD,GADM
Bara Bakia,BGD::Chittagong::Cox'S Bazar::Pekua::Bara Bakia,4,union,Union,BGD,GADM
Magnama,BGD::Chittagong::Cox'S Bazar::Pekua::Magnama,4,union,Union,BGD,GADM
Pekua,BGD::Chittagong::Cox'S Bazar::Pekua::Pekua,4,union,Union,BGD,GADM
Rajakhali,BGD::Chittagong::Cox'S Bazar::Pekua::Rajakhali,4,union,Union,BGD,GADM
Shilkhali,BGD::Chittagong::Cox'S Bazar::Pekua::Shilkhali,4,union,Union,BGD,GADM
Taitong,BGD::Chittagong::Cox'S Bazar::Pekua::Taitong,4,union,Union,BGD,GADM
Ujantia,BGD::Chittagong::Cox'S Bazar::Pekua::Ujantia,4,union,Union,BGD,GADM
Chakmarkul,BGD::Chittagong::Cox'S Bazar::Ramu::Chakmarkul,4,union,Union,BGD,GADM
Dakshin Mithachhari,BGD::Chittagong::Cox'S Bazar::Ramu::Dakshin Mithachhari,4,union,Union,BGD,GADM
Fatekharkul,BGD::Chittagong::Cox'S Bazar::Ramu::Fatekharkul,4,union,Union,BGD,GADM
Garjania,BGD::Chittagong::Cox'S Bazar::Ramu::Garjania,4,union,Union,BGD,GADM
Idgar,BGD::Chittagong::Cox'S Bazar::Ramu::Idgar,4,union,Union,BGD,GADM
Joarianala,BGD::Chittagong::Cox'S Bazar::Ramu::Joarianala,4,union,Union,BGD,GADM
Kachhapia,BGD::Chittagong::Cox'S Bazar::Ramu::Kachhapia,4,union,Union,BGD,GADM
Kauarkhop,BGD::Chittagong::Cox'S Bazar::Ramu::Kauarkhop,4,union,Union,BGD,GADM
Khuniapalong,BGD::Chittagong::Cox'S Bazar::Ramu::Khuniapalong,4,union,Union,BGD,GADM
Rajarkul,BGD::Chittagong::Cox'S Bazar::Ramu::Rajarkul,4,union,Union,BGD,GADM
Rashid Nagar,BGD::Chittagong::Cox'S Bazar::Ramu::Rashid Nagar,4,union,Union,BGD,GADM
Baharchhara,BGD::Chittagong::Cox'S Bazar::Teknaf::Baharchhara,4,union,Union,BGD,GADM
Nhilla,BGD::Chittagong::Cox'S Bazar::Teknaf::Nhilla,4,union,Union,BGD,GADM
Sabrang,BGD::Chittagong::Cox'S Bazar::Teknaf::Sabrang,4,union,Union,BGD,GADM
Teknaf,BGD::Chittagong::Cox'S Bazar::Teknaf::Teknaf,4,union,Union,BGD,GADM
Teknaf Paurashava,BGD::Chittagong::Cox'S Bazar::Teknaf::Teknaf Paurashava,4,union,Union,BGD,GADM
Whykong,BGD::Chittagong::Cox'S Bazar::Teknaf::Whykong,4,union,Union,BGD,GADM
Haldia Palong,BGD::Chittagong::Cox'S Bazar::Ukhia::Haldia Palong,4,union,Union,BGD,GADM
Jalia Palong,BGD::Chittagong::Cox'S Bazar::Ukhia::Jalia Palong,4,union,Union,BGD,GADM
Palong Khali,BGD::Chittagong::Cox'S Bazar::Ukhia::Palong Khali,4,union,Union,BGD,GADM
Raja Palong,BGD::Chittagong::Cox'S Bazar::Ukhia::Raja Palong,4,union,Union,BGD,GADM
Ratna Palong,BGD::Chittagong::Cox'S Bazar::Ukhia::Ratna Palong,4,union,Union,BGD,GADM
Chhagalnaiya Paurashava,BGD::Chittagong::Feni::Chhagalnaiya::Chhagalnaiya Paurashava,4,union,Union,BGD,GADM
Gopal,BGD::Chittagong::Feni::Chhagalnaiya::Gopal,4,union,Union,BGD,GADM
Mohamaya,BGD::Chittagong::Feni::Chhagalnaiya::Mohamaya,4,union,Union,BGD,GADM
Pathannagar,BGD::Chittagong::Feni::Chhagalnaiya::Pathannagar,4,union,Union,BGD,GADM
Radhanagar,BGD::Chittagong::Feni::Chhagalnaiya::Radhanagar,4,union,Union,BGD,GADM
Subhapur,BGD::Chittagong::Feni::Chhagalnaiya::Subhapur,4,union,Union,BGD,GADM
Daganbhuiyan,BGD::Chittagong::Feni::Daganbhuiyan::Daganbhuiyan,4,union,Union,BGD,GADM
Daganbhuiyan Paurashava,BGD::Chittagong::Feni::Daganbhuiyan::Daganbhuiyan Paurashava,4,union,Union,BGD,GADM
Jailashkara,BGD::Chittagong::Feni::Daganbhuiyan::Jailashkara,4,union,Union,BGD,GADM
Mathu Bhuiyan,BGD::Chittagong::Feni::Daganbhuiyan::Mathu Bhuiyan,4,union,Union,BGD,GADM
Purba Chandrapur,BGD::Chittagong::Feni::Daganbhuiyan::Purba Chandrapur,4,union,Union,BGD,GADM
Rajapur,BGD::Chittagong::Feni::Daganbhuiyan::Rajapur,4,union,Union,BGD,GADM
Ramnagar,BGD::Chittagong::Feni::Daganbhuiyan::Ramnagar,4,union,Union,BGD,GADM
Sindurpur,BGD::Chittagong::Feni::Daganbhuiyan::Sindurpur,4,union,Union,BGD,GADM
Yakubpur,BGD::Chittagong::Feni::Daganbhuiyan::Yakubpur,4,union,Union,BGD,GADM
Baligaon,BGD::Chittagong::Feni::Feni Sadar::Baligaon,4,union,Union,BGD,GADM
Dhalia,BGD::Chittagong::Feni::Feni Sadar::Dhalia,4,union,Union,BGD,GADM
Dharmapur,BGD::Chittagong::Feni::Feni Sadar::Dharmapur,4,union,Union,BGD,GADM
Farhadnagar,BGD::Chittagong::Feni::Feni Sadar::Farhadnagar,4,union,Union,BGD,GADM
Fazilpur,BGD::Chittagong::Feni::Feni Sadar::Fazilpur,4,union,Union,BGD,GADM
Feni Paurashava,BGD::Chittagong::Feni::Feni Sadar::Feni Paurashava,4,union,Union,BGD,GADM
Kalidah,BGD::Chittagong::Feni::Feni Sadar::Kalidah,4,union,Union,BGD,GADM
Kazirbag,BGD::Chittagong::Feni::Feni Sadar::Kazirbag,4,union,Union,BGD,GADM
Lemua,BGD::Chittagong::Feni::Feni Sadar::Lemua,4,union,Union,BGD,GADM
Matabi,BGD::Chittagong::Feni::Feni Sadar::Matabi,4,union,Union,BGD,GADM
Panchgachhiya,BGD::Chittagong::Feni::Feni Sadar::Panchgachhiya,4,union,Union,BGD,GADM
Sanua,BGD::Chittagong::Feni::Feni Sadar::Sanua,4,union,Union,BGD,GADM
Sarishadi,BGD::Chittagong::Feni::Feni Sadar::Sarishadi,4,union,Union,BGD,GADM
Amjadhat,BGD::Chittagong::Feni::Fulgazi::Amjadhat,4,union,Union,BGD,GADM
