SURVEY NAME,FILE TYPE,FILE NAME,FILE FORMAT
"Nigeria DHS-VI, Standard DHS, 2013",Household Member Recode,NGPR6ASV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VI, Standard DHS, 2013",Household Recode,NGHR6ADT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VI, Standard DHS, 2013",Household Recode,NGHR6AFL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VI, Standard DHS, 2013",Household Recode,NGHR6ASD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VI, Standard DHS, 2013",Household Recode,NGHR6ASV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VI, Standard DHS, 2013",Individual Recode,NGIR6A.ZIP,Hierarchical
"Nigeria DHS-VI, Standard DHS, 2013",Individual Recode,NGIR6ADT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VI, Standard DHS, 2013",Individual Recode,NGIR6AFL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VI, Standard DHS, 2013",Individual Recode,NGIR6ASD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VI, Standard DHS, 2013",Individual Recode,NGIR6ASV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VI, Standard DHS, 2013",Men's Recode,NGMR6A.ZIP,Hierarchical
"Nigeria DHS-VI, Standard DHS, 2013",Men's Recode,NGMR6ADT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VI, Standard DHS, 2013",Men's Recode,NGMR6AFL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VI, Standard DHS, 2013",Men's Recode,NGMR6ASD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VI, Standard DHS, 2013",Men's Recode,NGMR6ASV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VII, MIS, 2015",Children's Recode,NGKR71DT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VII, MIS, 2015",Children's Recode,NGKR71FL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VII, MIS, 2015",Children's Recode,NGKR71SD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VII, MIS, 2015",Children's Recode,NGKR71SV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VII, MIS, 2015",Fieldworker Questionnaire,NGFW71.ZIP,Hierarchical
"Nigeria DHS-VII, MIS, 2015",Fieldworker Questionnaire,NGFW71DT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VII, MIS, 2015",Fieldworker Questionnaire,NGFW71FL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VII, MIS, 2015",Fieldworker Questionnaire,NGFW71SD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VII, MIS, 2015",Fieldworker Questionnaire,NGFW71SV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VII, MIS, 2015",Household Member Recode,NGPR71DT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VII, MIS, 2015",Household Member Recode,NGPR71FL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VII, MIS, 2015",Household Member Recode,NGPR71SD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VII, MIS, 2015",Household Member Recode,NGPR71SV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VII, MIS, 2015",Household Recode,NGHR71DT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VII, MIS, 2015",Household Recode,NGHR71FL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VII, MIS, 2015",Household Recode,NGHR71SD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VII, MIS, 2015",Household Recode,NGHR71SV.ZIP,SPSS dataset (.sav)
"Nigeria DHS-VII, MIS, 2015",Individual Recode,NGIR71.ZIP,Hierarchical
"Nigeria DHS-VII, MIS, 2015",Individual Recode,NGIR71DT.ZIP,Stata dataset (.dta)
"Nigeria DHS-VII, MIS, 2015",Individual Recode,NGIR71FL.ZIP,Flat ASCII data (.dat)
"Nigeria DHS-VII, MIS, 2015",Individual Recode,NGIR71SD.ZIP,SAS dataset (.sas7bdat)
"Nigeria DHS-VII, MIS, 2015",Individual Recode,NGIR71SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Births Recode,PKBR21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Births Recode,PKBR21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Births Recode,PKBR21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Births Recode,PKBR21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Children's Recode,PKKR21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Children's Recode,PKKR21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Children's Recode,PKKR21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Children's Recode,PKKR21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Couples' Recode,PKCR21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Couples' Recode,PKCR21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Couples' Recode,PKCR21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Couples' Recode,PKCR21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Height and Weight Scores - WHO Child Growth Standards,PKHW21.ZIP,Hierarchical
"Pakistan DHS-II, Standard DHS, 1990-91",Height and Weight Scores - WHO Child Growth Standards,PKHW21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Height and Weight Scores - WHO Child Growth Standards,PKHW21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Height and Weight Scores - WHO Child Growth Standards,PKHW21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Height and Weight Scores - WHO Child Growth Standards,PKHW21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Member Recode,PKPR21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Member Recode,PKPR21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Member Recode,PKPR21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Member Recode,PKPR21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Recode,PKHR21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Recode,PKHR21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Recode,PKHR21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Household Recode,PKHR21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Individual Recode,PKIR21.ZIP,Hierarchical
"Pakistan DHS-II, Standard DHS, 1990-91",Individual Recode,PKIR21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Individual Recode,PKIR21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Individual Recode,PKIR21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Individual Recode,PKIR21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Men's Recode,PKMR21.ZIP,Hierarchical
"Pakistan DHS-II, Standard DHS, 1990-91",Men's Recode,PKMR21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Men's Recode,PKMR21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Men's Recode,PKMR21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Men's Recode,PKMR21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-II, Standard DHS, 1990-91",Wealth Index,PKWI21.ZIP,Hierarchical
"Pakistan DHS-II, Standard DHS, 1990-91",Wealth Index,PKWI21DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-II, Standard DHS, 1990-91",Wealth Index,PKWI21FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-II, Standard DHS, 1990-91",Wealth Index,PKWI21SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-II, Standard DHS, 1990-91",Wealth Index,PKWI21SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-V, Standard DHS, 2006-07",Births Recode,PKBR52DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-V, Standard DHS, 2006-07",Births Recode,PKBR52FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-V, Standard DHS, 2006-07",Births Recode,PKBR52SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-V, Standard DHS, 2006-07",Births Recode,PKBR52SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-V, Standard DHS, 2006-07",Children's Recode,PKKR52DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-V, Standard DHS, 2006-07",Children's Recode,PKKR52FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-V, Standard DHS, 2006-07",Children's Recode,PKKR52SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-V, Standard DHS, 2006-07",Children's Recode,PKKR52SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Member Recode,PKPR53DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Member Recode,PKPR53FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Member Recode,PKPR53SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Member Recode,PKPR53SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Recode,PKHR52DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Recode,PKHR52FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Recode,PKHR52SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-V, Standard DHS, 2006-07",Household Recode,PKHR52SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-V, Standard DHS, 2006-07",Individual Recode,PKIR52.ZIP,Hierarchical
"Pakistan DHS-V, Standard DHS, 2006-07",Individual Recode,PKIR52DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-V, Standard DHS, 2006-07",Individual Recode,PKIR52FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-V, Standard DHS, 2006-07",Individual Recode,PKIR52SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-V, Standard DHS, 2006-07",Individual Recode,PKIR52SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-V, Standard DHS, 2006-07",Other Data,PKOD52.ZIP,Hierarchical
"Pakistan DHS-V, Standard DHS, 2006-07",Other Data,PKOD52DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-V, Standard DHS, 2006-07",Other Data,PKOD52FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-V, Standard DHS, 2006-07",Other Data,PKOD52SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-V, Standard DHS, 2006-07",Other Data,PKOD52SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-V, Standard DHS, 2006-07",Verbal Autopsy,PKVA51.ZIP,Hierarchical
"Pakistan DHS-V, Standard DHS, 2006-07",Verbal Autopsy,PKVA51DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-V, Standard DHS, 2006-07",Verbal Autopsy,PKVA51FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-V, Standard DHS, 2006-07",Verbal Autopsy,PKVA51SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-V, Standard DHS, 2006-07",Verbal Autopsy,PKVA51SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-VI, Standard DHS, 2012-13",Births Recode,PKBR61DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-VI, Standard DHS, 2012-13",Births Recode,PKBR61FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Births Recode,PKBR61SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Births Recode,PKBR61SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-VI, Standard DHS, 2012-13",Children's Recode,PKKR61DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-VI, Standard DHS, 2012-13",Children's Recode,PKKR61FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Children's Recode,PKKR61SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Children's Recode,PKKR61SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Member Recode,PKPR61DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Member Recode,PKPR61FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Member Recode,PKPR61SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Member Recode,PKPR61SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Recode,PKHR61DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Recode,PKHR61FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Recode,PKHR61SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Household Recode,PKHR61SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-VI, Standard DHS, 2012-13",Individual Recode,PKIR61.ZIP,Hierarchical
"Pakistan DHS-VI, Standard DHS, 2012-13",Individual Recode,PKIR61DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-VI, Standard DHS, 2012-13",Individual Recode,PKIR61FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Individual Recode,PKIR61SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Individual Recode,PKIR61SV.ZIP,SPSS dataset (.sav)
"Pakistan DHS-VI, Standard DHS, 2012-13",Men's Recode,PKMR61.ZIP,Hierarchical
"Pakistan DHS-VI, Standard DHS, 2012-13",Men's Recode,PKMR61DT.ZIP,Stata dataset (.dta)
"Pakistan DHS-VI, Standard DHS, 2012-13",Men's Recode,PKMR61FL.ZIP,Flat ASCII data (.dat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Men's Recode,PKMR61SD.ZIP,SAS dataset (.sas7bdat)
"Pakistan DHS-VI, Standard DHS, 2012-13",Men's Recode,PKMR61SV.ZIP,SPSS dataset (.sav)
"Paraguay DHS-II, Standard DHS, 1990",Births Recode,PYBR21DT.ZIP,Stata dataset (.dta)
"Paraguay DHS-II, Standard DHS, 1990",Births Recode,PYBR21FL.ZIP,Flat ASCII data (.dat)
"Paraguay DHS-II, Standard DHS, 1990",Births Recode,PYBR21SD.ZIP,SAS dataset (.sas7bdat)
"Paraguay DHS-II, Standard DHS, 1990",Births Recode,PYBR21SV.ZIP,SPSS dataset (.sav)
"Paraguay DHS-II, Standard DHS, 1990",Children's Recode,PYKR21DT.ZIP,Stata dataset (.dta)
"Paraguay DHS-II, Standard DHS, 1990",Children's Recode,PYKR21FL.ZIP,Flat ASCII data (.dat)
"Paraguay DHS-II, Standard DHS, 1990",Children's Recode,PYKR21SD.ZIP,SAS dataset (.sas7bdat)
"Paraguay DHS-II, Standard DHS, 1990",Children's Recode,PYKR21SV.ZIP,SPSS dataset (.sav)
"Paraguay DHS-II, Standard DHS, 1990",Height and Weight Scores - WHO Child Growth Standards,PYHW21.ZIP,Hierarchical
"Paraguay DHS-II, Standard DHS, 1990",Height and Weight Scores - WHO Child Growth Standards,PYHW21DT.ZIP,Stata dataset (.dta)
"Paraguay DHS-II, Standard DHS, 1990",Height and Weight Scores - WHO Child Growth Standards,PYHW21FL.ZIP,Flat ASCII data (.dat)
"Paraguay DHS-II, Standard DHS, 1990",Height and Weight Scores - WHO Child Growth Standards,PYHW21SD.ZIP,SAS dataset (.sas7bdat)
"Paraguay DHS-II, Standard DHS, 1990",Height and Weight Scores - WHO Child Growth Standards,PYHW21SV.ZIP,SPSS dataset (.sav)
"Paraguay DHS-II, Standard DHS, 1990",Household Member Recode,PYPR21DT.ZIP,Stata dataset (.dta)
"Paraguay DHS-II, Standard DHS, 1990",Household Member Recode,PYPR21FL.ZIP,Flat ASCII data (.dat)
"Paraguay DHS-II, Standard DHS, 1990",Household Member Recode,PYPR21SD.ZIP,SAS dataset (.sas7bdat)
"Paraguay DHS-II, Standard DHS, 1990",Household Member Recode,PYPR21SV.ZIP,SPSS dataset (.sav)
"Paraguay DHS-II, Standard DHS, 1990",Household Recode,PYHR21DT.ZIP,Stata dataset (.dta)
"Paraguay DHS-II, Standard DHS, 1990",Household Recode,PYHR21FL.ZIP,Flat ASCII data (.dat)
"Paraguay DHS-II, Standard DHS, 1990",Household Recode,PYHR21SD.ZIP,SAS dataset (.sas7bdat)
"Paraguay DHS-II, Standard DHS, 1990",Household Recode,PYHR21SV.ZIP,SPSS dataset (.sav)
"Paraguay DHS-II, Standard DHS, 1990",Individual Recode,PYIR21.ZIP,Hierarchical
"Paraguay DHS-II, Standard DHS, 1990",Individual Recode,PYIR21DT.ZIP,Stata dataset (.dta)
"Paraguay DHS-II, Standard DHS, 1990",Individual Recode,PYIR21FL.ZIP,Flat ASCII data (.dat)
"Paraguay DHS-II, Standard DHS, 1990",Individual Recode,PYIR21SD.ZIP,SAS dataset (.sas7bdat)
"Paraguay DHS-II, Standard DHS, 1990",Individual Recode,PYIR21SV.ZIP,SPSS dataset (.sav)
"Paraguay DHS-II, Standard DHS, 1990",Wealth Index,PYWI21.ZIP,Hierarchical
"Paraguay DHS-II, Standard DHS, 1990",Wealth Index,PYWI21DT.ZIP,Stata dataset (.dta)
"Paraguay DHS-II, Standard DHS, 1990",Wealth Index,PYWI21FL.ZIP,Flat ASCII data (.dat)
"Paraguay DHS-II, Standard DHS, 1990",Wealth Index,PYWI21SD.ZIP,SAS dataset (.sas7bdat)
"Paraguay DHS-II, Standard DHS, 1990",Wealth Index,PYWI21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-I, Experimental, 1986",Experimental,PEEX0B.ZIP,Hierarchical
"Peru DHS-I, Experimental, 1986",Experimental,PEEX0BDT.ZIP,Stata dataset (.dta)
"Peru DHS-I, Experimental, 1986",Experimental,PEEX0BFL.ZIP,Flat ASCII data (.dat)
"Peru DHS-I, Experimental, 1986",Experimental,PEEX0BSD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-I, Experimental, 1986",Experimental,PEEX0BSV.ZIP,SPSS dataset (.sav)
"Peru DHS-I, Standard DHS, 1986",Births Recode,PEBR01DT.ZIP,Stata dataset (.dta)
"Peru DHS-I, Standard DHS, 1986",Births Recode,PEBR01FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-I, Standard DHS, 1986",Births Recode,PEBR01SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-I, Standard DHS, 1986",Births Recode,PEBR01SV.ZIP,SPSS dataset (.sav)
"Peru DHS-I, Standard DHS, 1986",Children's Recode,PEKR01DT.ZIP,Stata dataset (.dta)
"Peru DHS-I, Standard DHS, 1986",Children's Recode,PEKR01FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-I, Standard DHS, 1986",Children's Recode,PEKR01SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-I, Standard DHS, 1986",Children's Recode,PEKR01SV.ZIP,SPSS dataset (.sav)
"Peru DHS-I, Standard DHS, 1986",Household Raw,PEHH01.ZIP,Hierarchical
"Peru DHS-I, Standard DHS, 1986",Household Raw,PEHH01DT.ZIP,Stata dataset (.dta)
"Peru DHS-I, Standard DHS, 1986",Household Raw,PEHH01FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-I, Standard DHS, 1986",Household Raw,PEHH01SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-I, Standard DHS, 1986",Household Raw,PEHH01SV.ZIP,SPSS dataset (.sav)
"Peru DHS-I, Standard DHS, 1986",Individual Recode,PEIR01.ZIP,Hierarchical
"Peru DHS-I, Standard DHS, 1986",Individual Recode,PEIR01DT.ZIP,Stata dataset (.dta)
"Peru DHS-I, Standard DHS, 1986",Individual Recode,PEIR01FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-I, Standard DHS, 1986",Individual Recode,PEIR01SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-I, Standard DHS, 1986",Individual Recode,PEIR01SV.ZIP,SPSS dataset (.sav)
"Peru DHS-II, Standard DHS, 1991-92",Births Recode,PEBR21DT.ZIP,Stata dataset (.dta)
"Peru DHS-II, Standard DHS, 1991-92",Births Recode,PEBR21FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-II, Standard DHS, 1991-92",Births Recode,PEBR21SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-II, Standard DHS, 1991-92",Births Recode,PEBR21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-II, Standard DHS, 1991-92",Children's Recode,PEKR21DT.ZIP,Stata dataset (.dta)
"Peru DHS-II, Standard DHS, 1991-92",Children's Recode,PEKR21FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-II, Standard DHS, 1991-92",Children's Recode,PEKR21SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-II, Standard DHS, 1991-92",Children's Recode,PEKR21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-II, Standard DHS, 1991-92",Height and Weight Scores - WHO Child Growth Standards,PEHW21.ZIP,Hierarchical
"Peru DHS-II, Standard DHS, 1991-92",Height and Weight Scores - WHO Child Growth Standards,PEHW21DT.ZIP,Stata dataset (.dta)
"Peru DHS-II, Standard DHS, 1991-92",Height and Weight Scores - WHO Child Growth Standards,PEHW21FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-II, Standard DHS, 1991-92",Height and Weight Scores - WHO Child Growth Standards,PEHW21SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-II, Standard DHS, 1991-92",Height and Weight Scores - WHO Child Growth Standards,PEHW21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-II, Standard DHS, 1991-92",Household Member Recode,PEPR21DT.ZIP,Stata dataset (.dta)
"Peru DHS-II, Standard DHS, 1991-92",Household Member Recode,PEPR21FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-II, Standard DHS, 1991-92",Household Member Recode,PEPR21SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-II, Standard DHS, 1991-92",Household Member Recode,PEPR21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-II, Standard DHS, 1991-92",Household Recode,PEHR21DT.ZIP,Stata dataset (.dta)
"Peru DHS-II, Standard DHS, 1991-92",Household Recode,PEHR21FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-II, Standard DHS, 1991-92",Household Recode,PEHR21SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-II, Standard DHS, 1991-92",Household Recode,PEHR21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-II, Standard DHS, 1991-92",Individual Recode,PEIR21.ZIP,Hierarchical
"Peru DHS-II, Standard DHS, 1991-92",Individual Recode,PEIR21DT.ZIP,Stata dataset (.dta)
"Peru DHS-II, Standard DHS, 1991-92",Individual Recode,PEIR21FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-II, Standard DHS, 1991-92",Individual Recode,PEIR21SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-II, Standard DHS, 1991-92",Individual Recode,PEIR21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-II, Standard DHS, 1991-92",Wealth Index,PEWI21.ZIP,Hierarchical
"Peru DHS-II, Standard DHS, 1991-92",Wealth Index,PEWI21DT.ZIP,Stata dataset (.dta)
"Peru DHS-II, Standard DHS, 1991-92",Wealth Index,PEWI21FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-II, Standard DHS, 1991-92",Wealth Index,PEWI21SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-II, Standard DHS, 1991-92",Wealth Index,PEWI21SV.ZIP,SPSS dataset (.sav)
"Peru DHS-III, Standard DHS, 1996",Births Recode,PEBR31DT.ZIP,Stata dataset (.dta)
"Peru DHS-III, Standard DHS, 1996",Births Recode,PEBR31FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-III, Standard DHS, 1996",Births Recode,PEBR31SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-III, Standard DHS, 1996",Births Recode,PEBR31SV.ZIP,SPSS dataset (.sav)
"Peru DHS-III, Standard DHS, 1996",Children's Recode,PEKR31DT.ZIP,Stata dataset (.dta)
"Peru DHS-III, Standard DHS, 1996",Children's Recode,PEKR31FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-III, Standard DHS, 1996",Children's Recode,PEKR31SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-III, Standard DHS, 1996",Children's Recode,PEKR31SV.ZIP,SPSS dataset (.sav)
"Peru DHS-III, Standard DHS, 1996",Couples' Recode,PECR31DT.ZIP,Stata dataset (.dta)
"Peru DHS-III, Standard DHS, 1996",Couples' Recode,PECR31FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-III, Standard DHS, 1996",Couples' Recode,PECR31SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-III, Standard DHS, 1996",Couples' Recode,PECR31SV.ZIP,SPSS dataset (.sav)
"Peru DHS-III, Standard DHS, 1996",Height and Weight Scores - WHO Child Growth Standards,PEHW31.ZIP,Hierarchical
"Peru DHS-III, Standard DHS, 1996",Height and Weight Scores - WHO Child Growth Standards,PEHW31DT.ZIP,Stata dataset (.dta)
"Peru DHS-III, Standard DHS, 1996",Height and Weight Scores - WHO Child Growth Standards,PEHW31FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-III, Standard DHS, 1996",Height and Weight Scores - WHO Child Growth Standards,PEHW31SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-III, Standard DHS, 1996",Height and Weight Scores - WHO Child Growth Standards,PEHW31SV.ZIP,SPSS dataset (.sav)
"Peru DHS-III, Standard DHS, 1996",Household Member Recode,PEPR31DT.ZIP,Stata dataset (.dta)
"Peru DHS-III, Standard DHS, 1996",Household Member Recode,PEPR31FL.ZIP,Flat ASCII data (.dat)
"Peru DHS-III, Standard DHS, 1996",Household Member Recode,PEPR31SD.ZIP,SAS dataset (.sas7bdat)
"Peru DHS-III, Standard DHS, 1996",Household Member Recode,PEPR31SV.ZIP,SPSS dataset (.sav)
"Peru DHS-III, Standard DHS, 1996",Household Recode,PEHR31DT.ZIP,Stata dataset (.dta)
"Peru DHS-III, Standard DHS, 1996",Household Recode,PEHR31FL.ZIP,Flat ASCII data (.dat)
